latitude,longitude,month,year,INCENDIE_count,ALARMES_INCENDIES_count,total_crimes,vols_count,Mefait_count,Vol_de_vehicule_count,Introduction_count,Vol_moteur_count,Infractions_entrainant_count,caserne_count,sum_etage_hors_sol,sum_nombre_logement,min_annee_construction,max_annee_construction,avg_annee_construction,sum_superficie_terrain,sum_superficie_batiment,area,population,dwellings,households,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers
45.51,-73.63,5,2016,0,11,4,1,1,0,2,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,2,2018,1,4,14,1,2,2,2,7,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,6,2015,0,9,3,0,2,0,1,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,5,2020,0,10,13,1,3,2,1,6,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,3,2015,2,4,9,0,2,2,4,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,2,2017,0,6,4,0,0,0,2,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,7,2015,2,17,12,1,5,1,4,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,9,2018,0,9,7,0,1,3,3,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,1,2018,1,10,4,0,2,1,0,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,8,2015,1,11,7,0,2,0,3,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,4,2016,3,9,10,1,3,1,5,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,6,2018,2,8,4,0,1,1,2,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,9,2017,0,5,10,0,2,1,6,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,1,2019,2,10,9,1,0,3,5,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,8,2017,1,9,7,0,0,0,4,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,5,2017,1,5,8,0,3,1,1,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,4,2018,0,11,4,2,0,0,0,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,4,2015,0,5,6,0,0,0,3,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,7,2019,0,14,3,1,0,0,2,0,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,8,2020,2,11,13,0,4,2,4,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,10,2019,1,30,10,1,1,2,5,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,1,2015,1,8,15,0,1,2,10,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,9,2016,0,17,13,0,5,1,4,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,6,2017,1,15,16,1,4,1,9,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,6,2020,0,4,7,0,3,2,0,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,12,2016,1,17,7,0,2,0,2,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,5,2019,3,2,4,0,0,2,0,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,12,2017,3,19,7,1,2,1,1,2,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,10,2020,1,0,1,0,0,0,0,1,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,6,2016,0,17,8,1,0,1,3,3,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.63,11,2015,0,7,21,0,6,0,6,9,0,0,2118,6026,1875,2018,1967.0445235975064,466203,1070852,0.03898,1102,622,548,2,31.4,3.2,220
45.51,-73.7,1,2018,0,8,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2015,0,2,2,0,0,1,1,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2018,1,0,5,2,0,2,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,11,2018,0,1,5,0,1,0,4,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2017,0,0,3,0,0,0,1,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2019,0,3,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2019,1,4,3,0,2,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2019,0,3,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2020,0,2,2,0,1,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2020,0,0,2,0,1,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2019,0,2,4,0,4,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2015,0,2,4,0,0,0,3,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2015,0,0,5,0,1,1,3,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,11,2017,1,3,6,0,3,0,2,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,12,2015,1,1,4,0,2,1,1,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2016,0,3,2,0,0,0,2,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,11,2016,0,2,8,1,0,0,2,5,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,12,2018,0,0,4,0,0,0,3,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2017,0,2,3,1,1,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2017,1,0,3,0,0,2,1,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2017,0,0,4,0,1,0,3,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,12,2017,0,2,1,0,0,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2015,0,3,6,0,1,0,5,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2016,0,2,2,0,1,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2017,0,3,5,0,1,1,3,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,1,2015,0,2,1,0,0,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2020,0,2,3,0,1,2,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2016,0,1,4,1,2,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2017,0,1,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2018,1,2,4,0,1,0,2,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2016,0,1,3,0,1,1,1,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2018,0,3,3,0,1,0,2,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,11,2019,0,3,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2018,0,2,2,0,0,0,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2017,0,4,3,1,0,1,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2018,1,1,1,0,0,0,1,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2016,0,0,2,0,1,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2019,1,2,1,0,1,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2020,1,1,1,0,0,1,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2018,0,3,7,0,4,0,2,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2015,0,0,4,0,0,2,2,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2020,0,0,3,0,1,1,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2016,0,5,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2017,1,0,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,1,2016,0,2,3,0,0,0,3,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2015,0,5,4,0,0,0,2,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2018,0,2,3,0,0,1,2,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,1,2020,1,2,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2015,0,0,4,1,1,0,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2020,0,1,3,0,0,3,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2020,1,2,3,0,0,1,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,4,2019,1,5,8,0,3,5,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2016,0,3,7,0,1,1,3,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,1,2017,0,1,2,0,0,0,2,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,1,2019,0,1,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2019,0,0,1,0,0,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2016,0,4,5,1,2,0,0,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,8,2015,0,1,5,1,3,0,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,5,2019,0,0,6,1,1,0,0,4,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,6,2020,0,2,7,0,2,3,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,11,2015,0,0,18,0,0,0,16,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,12,2019,1,7,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,9,2020,0,0,5,0,1,2,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,10,2018,0,3,5,1,2,2,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2016,0,3,3,0,0,0,1,2,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2017,0,3,6,0,2,1,2,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,3,2019,0,3,2,0,0,1,0,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,7,2018,0,1,7,0,5,0,1,1,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.7,2,2015,0,2,0,0,0,0,0,0,0,0,1611,2289,1957,2018,1995.3516174402243,296445,447057,15.99784,535,242,228,2.3,39.1,2.9,235
45.51,-73.61,7,2017,0,2,3,0,0,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,5,2017,0,3,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,11,2018,0,3,2,0,0,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,10,2017,1,0,2,0,0,0,1,1,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,3,2019,0,3,3,0,0,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,10,2020,0,0,1,0,1,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,3,2017,0,1,1,0,0,0,0,1,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,7,2016,0,3,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2020,0,0,4,0,1,2,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2015,0,3,6,0,0,0,6,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2017,0,0,1,0,0,1,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2018,0,1,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2020,0,7,4,0,2,1,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,11,2015,0,2,8,0,0,1,7,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2017,0,3,4,0,1,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2019,0,3,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2016,0,1,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2020,0,5,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2018,0,4,1,0,0,1,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,11,2016,0,4,3,0,0,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2015,0,3,2,0,0,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,12,2018,0,1,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,10,2018,0,5,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,7,2020,0,2,2,0,0,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,5,2016,0,1,5,0,1,1,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2019,0,5,1,0,0,1,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,3,2016,0,2,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2017,0,1,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,12,2015,0,2,2,0,1,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,5,2019,0,2,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2017,0,1,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2016,0,1,5,0,4,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2020,0,4,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2020,0,1,4,0,1,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2016,0,0,3,0,0,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2019,0,2,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2019,0,4,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2016,0,4,5,0,0,1,4,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2015,0,1,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,12,2019,1,4,3,0,2,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2015,0,4,2,0,0,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2017,0,3,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2019,0,1,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2017,0,2,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,4,2018,0,3,1,0,0,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2018,0,1,1,0,0,1,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,7,2018,0,3,2,1,0,0,0,1,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,7,2015,0,10,4,0,0,0,4,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2018,0,2,3,0,2,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,10,2016,0,2,1,0,0,0,0,1,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,6,2020,1,3,2,0,1,0,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2016,0,4,3,0,0,0,0,3,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,2,2015,0,3,3,0,0,1,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,9,2018,0,4,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,3,2020,0,2,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2019,0,1,2,0,0,0,1,1,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,11,2017,0,2,3,0,0,0,3,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,12,2017,0,2,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,10,2015,0,2,2,0,0,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,5,2018,1,3,3,0,1,0,2,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,8,2016,0,3,0,0,0,0,0,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
45.51,-73.61,1,2015,0,3,3,0,1,1,1,0,0,0,868,1089,1820,2017,1949.0109170305661,858412,231768,0.91964,234,79,74,3.1,40,3.4,0
